# MIDI File Information
Filename,Bond.mid
Duration (seconds),111.07
Tempo Adjustment Factor,1.00
Resolution (ticks/beat),480

# Tempo Changes
Time (s),Tempo (BPM)
0.0000,143.00

# Instrument 1: Sequence*Demixed 02
Bank,Program,Program Name,Is Drum
0,35,Fretless Bass,False
Note #,Start (s),End (s),Duration (s),Pitch,Note Name,Velocity,Original Velocity,Note-off Velocity
49.2237,1,Modulation,22
49.2631,1,Modulation,32
49.2963,1,Modulation,34
49.3286,1,Modulation,35
49.3837,1,Modulation,38
49.4230,1,Modulation,42
49.4624,1,Modulation,47
49.4947,1,Modulation,50
49.5340,1,Modulation,54
49.5734,1,Modulation,59
49.6066,1,Modulation,61
49.6520,1,Modulation,63
49.6853,1,Modulation,66
49.7246,1,Modulation,70
49.7727,1,Modulation,75
49.8120,1,Modulation,79
49.8601,1,Modulation,82
49.9055,1,Modulation,87
49.9536,1,Modulation,93
49.9868,1,Modulation,96
50.0262,1,Modulation,101
50.0655,1,Modulation,111
50.0979,1,Modulation,120
50.1372,1,Modulation,126
50.1940,1,Modulation,121
50.2316,1,Modulation,103
50.2639,1,Modulation,82
50.3033,1,Modulation,45
50.3426,1,Modulation,0
51.2473,1,Modulation,26
51.2805,1,Modulation,57
51.3199,1,Modulation,97
51.3592,1,Modulation,119
51.3916,1,Modulation,117
51.4309,1,Modulation,91
51.4702,1,Modulation,45
51.5034,1,Modulation,0
52.0498,1,Modulation,8
52.0821,1,Modulation,18
52.1215,1,Modulation,27
52.1608,1,Modulation,35
52.2001,1,Modulation,41
52.2395,1,Modulation,47
52.2727,1,Modulation,53
52.3120,1,Modulation,60
52.3513,1,Modulation,64
52.3907,1,Modulation,68
52.4230,1,Modulation,70
52.4711,1,Modulation,73
52.5192,1,Modulation,76
52.5655,1,Modulation,79
52.6066,1,Modulation,82
52.6529,1,Modulation,86
52.6923,1,Modulation,90
52.7403,1,Modulation,92
52.7884,1,Modulation,96
52.8277,1,Modulation,102
52.8671,1,Modulation,107
52.9064,1,Modulation,114
52.9388,1,Modulation,121
52.9720,1,Modulation,127
53.0900,1,Modulation,123
53.1293,1,Modulation,107
53.1617,1,Modulation,89
53.2010,1,Modulation,52
53.2403,1,Modulation,0
54.7159,1,Modulation,6
54.7552,1,Modulation,18
54.7875,1,Modulation,29
54.8269,1,Modulation,43
54.8662,1,Modulation,57
54.9055,1,Modulation,70
54.9449,1,Modulation,79
54.9842,1,Modulation,87
55.0323,1,Modulation,93
55.0655,1,Modulation,97
55.0978,1,Modulation,100
55.1442,1,Modulation,97
55.1835,1,Modulation,84
55.2159,1,Modulation,71
55.2552,1,Modulation,40
55.2945,1,Modulation,0
55.8977,1,Modulation,8
55.9370,1,Modulation,22
55.9763,1,Modulation,32
56.0096,1,Modulation,34
56.0419,1,Modulation,35
56.0970,1,Modulation,38
56.1363,1,Modulation,42
56.1756,1,Modulation,47
56.2080,1,Modulation,50
56.2473,1,Modulation,54
56.2867,1,Modulation,59
56.3199,1,Modulation,61
56.3653,1,Modulation,63
56.3985,1,Modulation,66
56.4379,1,Modulation,70
56.4860,1,Modulation,75
56.5253,1,Modulation,79
56.5734,1,Modulation,82
56.6188,1,Modulation,87
56.6669,1,Modulation,93
56.7001,1,Modulation,96
56.7395,1,Modulation,101
56.7788,1,Modulation,111
56.8111,1,Modulation,120
56.8505,1,Modulation,126
56.9073,1,Modulation,121
56.9449,1,Modulation,103
56.9772,1,Modulation,82
57.0166,1,Modulation,45
57.0559,1,Modulation,0
57.9606,1,Modulation,26
57.9938,1,Modulation,57
58.0332,1,Modulation,97
58.0725,1,Modulation,119
58.1048,1,Modulation,117
58.1442,1,Modulation,0
58.7631,1,Modulation,8
58.7954,1,Modulation,18
58.8347,1,Modulation,27
58.8741,1,Modulation,35
58.9134,1,Modulation,41
58.9527,1,Modulation,47
58.9860,1,Modulation,53
59.0253,1,Modulation,60
59.0646,1,Modulation,64
59.1040,1,Modulation,68
59.1363,1,Modulation,70
59.1844,1,Modulation,73
59.2325,1,Modulation,76
59.2788,1,Modulation,79
59.3199,1,Modulation,82
59.3662,1,Modulation,86
59.4055,1,Modulation,90
59.4536,1,Modulation,92
59.5017,1,Modulation,96
59.5410,1,Modulation,102
59.5804,1,Modulation,107
59.6197,1,Modulation,114
59.6520,1,Modulation,121
59.6853,1,Modulation,127
59.8033,1,Modulation,123
59.8426,1,Modulation,107
59.8749,1,Modulation,89
59.9143,1,Modulation,52
59.9536,1,Modulation,0
61.4291,1,Modulation,6
61.4685,1,Modulation,18
61.5008,1,Modulation,29
61.5401,1,Modulation,43
61.5795,1,Modulation,57
61.6188,1,Modulation,70
61.6582,1,Modulation,79
61.6975,1,Modulation,87
61.7456,1,Modulation,93
61.7788,1,Modulation,97
61.8111,1,Modulation,100
61.8575,1,Modulation,97
61.8968,1,Modulation,84
61.9291,1,Modulation,71
61.9685,1,Modulation,40
62.0078,1,Modulation,0
62.6110,1,Modulation,8
62.6503,1,Modulation,22
62.6896,1,Modulation,32
62.7228,1,Modulation,34
62.7552,1,Modulation,35
62.8103,1,Modulation,38
62.8496,1,Modulation,42
62.8889,1,Modulation,47
62.9213,1,Modulation,50
62.9606,1,Modulation,54
62.9999,1,Modulation,59
63.0332,1,Modulation,61
63.0786,1,Modulation,63
63.1118,1,Modulation,66
63.1512,1,Modulation,70
63.1992,1,Modulation,75
63.2386,1,Modulation,79
63.2867,1,Modulation,82
63.3321,1,Modulation,87
63.3802,1,Modulation,93
63.4134,1,Modulation,96
63.4527,1,Modulation,101
63.4921,1,Modulation,111
63.5244,1,Modulation,120
63.5637,1,Modulation,126
63.6206,1,Modulation,121
63.6582,1,Modulation,103
63.6905,1,Modulation,82
63.7298,1,Modulation,45
63.7692,1,Modulation,0
64.6739,1,Modulation,26
64.7071,1,Modulation,57
64.7464,1,Modulation,97
64.7858,1,Modulation,119
64.8181,1,Modulation,117
64.8575,1,Modulation,91
64.8968,1,Modulation,45
64.9300,1,Modulation,0
65.4763,1,Modulation,8
65.5087,1,Modulation,18
65.5480,1,Modulation,27
65.5873,1,Modulation,35
65.6267,1,Modulation,41
65.6660,1,Modulation,47
65.6992,1,Modulation,53
65.7386,1,Modulation,60
65.7779,1,Modulation,64
65.8172,1,Modulation,68
65.8496,1,Modulation,70
65.8977,1,Modulation,73
65.9457,1,Modulation,76
65.9921,1,Modulation,79
66.0332,1,Modulation,82
66.0795,1,Modulation,86
66.1188,1,Modulation,90
66.1669,1,Modulation,92
66.2150,1,Modulation,96
66.2543,1,Modulation,102
66.2936,1,Modulation,107
66.3330,1,Modulation,114
66.3653,1,Modulation,121
66.3985,1,Modulation,127
66.5165,1,Modulation,123
66.5559,1,Modulation,107
66.5882,1,Modulation,89
66.6276,1,Modulation,52
66.6669,1,Modulation,0
68.1424,1,Modulation,6
68.1817,1,Modulation,18
68.2141,1,Modulation,29
68.2534,1,Modulation,43
68.2928,1,Modulation,57
68.3321,1,Modulation,70
68.3714,1,Modulation,79
68.4108,1,Modulation,87
68.4588,1,Modulation,93
68.4921,1,Modulation,97
68.5244,1,Modulation,100
68.5707,1,Modulation,97
68.6101,1,Modulation,84
68.6424,1,Modulation,0
69.3242,1,Modulation,8
69.3636,1,Modulation,22
69.4029,1,Modulation,32
69.4361,1,Modulation,34
69.4685,1,Modulation,35
69.5235,1,Modulation,38
69.5629,1,Modulation,42
69.6022,1,Modulation,47
69.6345,1,Modulation,50
69.6739,1,Modulation,54
69.7132,1,Modulation,59
69.7464,1,Modulation,61
69.7919,1,Modulation,63
69.8251,1,Modulation,66
69.8644,1,Modulation,70
69.9125,1,Modulation,75
69.9519,1,Modulation,79
69.9999,1,Modulation,82
70.0454,1,Modulation,87
70.0935,1,Modulation,93
70.1267,1,Modulation,96
70.1660,1,Modulation,101
70.2053,1,Modulation,111
70.2377,1,Modulation,120
70.2770,1,Modulation,126
70.3338,1,Modulation,121
70.3714,1,Modulation,103
70.4038,1,Modulation,82
70.4431,1,Modulation,45
70.4824,1,Modulation,0
71.3872,1,Modulation,26
71.4204,1,Modulation,57
71.4597,1,Modulation,97
71.4991,1,Modulation,119
71.5314,1,Modulation,117
71.5707,1,Modulation,0
72.1896,1,Modulation,8
72.2220,1,Modulation,18
72.2613,1,Modulation,27
72.3006,1,Modulation,35
72.3400,1,Modulation,41
72.3793,1,Modulation,47
72.4125,1,Modulation,53
72.4519,1,Modulation,60
72.4912,1,Modulation,64
72.5305,1,Modulation,68
72.5629,1,Modulation,70
72.6109,1,Modulation,73
72.6590,1,Modulation,76
72.7053,1,Modulation,79
72.7464,1,Modulation,82
72.7928,1,Modulation,86
72.8321,1,Modulation,90
72.8802,1,Modulation,92
72.9282,1,Modulation,96
72.9676,1,Modulation,102
73.0069,1,Modulation,107
73.0463,1,Modulation,114
73.0786,1,Modulation,121
73.1118,1,Modulation,127
73.2298,1,Modulation,123
73.2692,1,Modulation,107
73.3015,1,Modulation,89
73.3408,1,Modulation,52
73.3802,1,Modulation,0
102.3443,1,Modulation,9
102.3836,1,Modulation,17
102.4169,1,Modulation,23
102.4562,1,Modulation,27
102.5366,1,Modulation,29
102.5847,1,Modulation,32
102.6179,1,Modulation,34
102.6660,1,Modulation,37
102.6983,1,Modulation,39
102.7377,1,Modulation,42
102.7857,1,Modulation,46
102.8190,1,Modulation,48
102.8670,1,Modulation,50
102.9151,1,Modulation,53
102.9562,1,Modulation,56
102.9955,1,Modulation,59
103.0287,1,Modulation,61
103.0681,1,Modulation,63
103.1249,1,Modulation,65
103.1642,1,Modulation,68
103.1966,1,Modulation,70
103.2385,1,Modulation,73
103.2927,1,Modulation,75
103.3259,1,Modulation,76
103.3653,1,Modulation,77
103.4064,1,Modulation,78
103.4457,1,Modulation,80
103.4938,1,Modulation,82
103.5270,1,Modulation,84
103.5593,1,Modulation,85
103.5926,1,Modulation,87
103.6406,1,Modulation,88
103.7368,1,Modulation,90
103.7997,1,Modulation,92
103.8653,1,Modulation,93
103.9046,1,Modulation,94
103.9614,1,Modulation,95
104.0751,1,Modulation,97
104.1144,1,Modulation,99
104.1476,1,Modulation,100
104.1957,1,Modulation,101
104.3242,1,Modulation,102
104.4055,1,Modulation,103
104.4536,1,Modulation,104
104.5165,1,Modulation,106
104.5646,1,Modulation,108
104.6214,1,Modulation,109
104.6546,1,Modulation,110
104.7350,1,Modulation,111
104.8382,1,Modulation,113
104.8793,1,Modulation,114
104.9448,1,Modulation,116
104.9842,1,Modulation,117
105.0567,1,Modulation,118
105.1284,1,Modulation,119
105.1852,1,Modulation,120
105.2333,1,Modulation,122
105.2901,1,Modulation,123
105.3294,1,Modulation,124
105.4020,1,Modulation,126
105.8058,1,Modulation,127
106.3198,1,Modulation,119
106.3522,1,Modulation,111
106.3854,1,Modulation,100
106.4247,1,Modulation,80
106.4571,1,Modulation,58
106.4964,1,Modulation,23
106.5296,1,Modulation,0

# Instrument 17: Sequence*Demixed 13
Bank,Program,Program Name,Is Drum
0,67,Baritone Sax,False
Note #,Start (s),End (s),Duration (s),Pitch,Note Name,Velocity,Original Velocity,Note-off Velocity
1,3.3890,3.6294,0.2404,71,B4,127,127,0
2,3.6381,3.7500,0.1119,71,B4,120,120,0
3,4.0559,4.5778,0.5219,47,B2,127,127,0
4,4.6547,4.8907,0.2360,71,B4,127,127,0
5,4.8968,5.0149,0.1180,71,B4,116,116,0
6,5.3147,5.8365,0.5219,47,B2,127,127,0
7,5.8741,5.9572,0.0830,71,B4,127,127,0
8,5.9764,6.0621,0.0857,71,B4,110,110,0
9,6.1626,6.2430,0.0804,71,B4,103,103,0
10,6.2867,6.4729,0.1862,71,B4,127,127,0
11,6.5140,6.6320,0.1180,71,B4,122,122,0
12,46.9930,47.6459,0.6530,47,B2,108,108,0
13,47.6197,48.2430,0.6233,48,C3,98,98,0
14,48.2517,49.2657,1.0140,47,B2,127,127,0
15,48.2517,49.2657,1.0140,59,B3,127,127,0
16,49.3767,49.5017,0.1250,55,G3,112,112,0
17,49.5104,49.7744,0.2640,54,F#3,127,127,0
18,49.7989,49.9169,0.1180,52,E3,108,108,0
19,52.2395,52.3208,0.0813,47,B2,124,124,0
20,52.2395,52.3208,0.0813,59,B3,124,124,0
21,52.4475,52.5349,0.0874,52,E3,127,127,0
22,52.4475,52.5349,0.0874,64,E4,127,127,0
23,52.5524,52.6284,0.0760,51,D#3,113,113,0
24,52.5524,52.6284,0.0760,63,D#4,113,113,0
25,52.7552,52.8295,0.0743,50,D3,104,104,0
26,52.7552,52.8295,0.0743,62,D4,104,104,0
27,52.8583,53.0725,0.2142,49,C#3,126,126,0
28,52.8583,53.0725,0.2142,61,C#4,126,126,0
29,53.1075,53.2080,0.1005,47,B2,116,116,0
30,53.1075,53.2080,0.1005,59,B3,116,116,0
31,53.7062,54.3592,0.6530,47,B2,108,108,0
32,54.3330,54.9562,0.6233,48,C3,98,98,0
33,54.9650,55.9790,1.0140,47,B2,127,127,0
34,54.9650,55.9790,1.0140,59,B3,127,127,0
35,56.0900,56.2150,0.1250,55,G3,112,112,0
36,56.2237,56.4877,0.2640,54,F#3,127,127,0
37,56.5122,56.6302,0.1180,52,E3,108,108,0
38,58.9527,59.0340,0.0813,47,B2,124,124,0
39,58.9527,59.0340,0.0813,59,B3,124,124,0
40,59.1608,59.2482,0.0874,52,E3,127,127,0
41,59.1608,59.2482,0.0874,64,E4,127,127,0
42,59.2657,59.3417,0.0760,51,D#3,113,113,0
43,59.2657,59.3417,0.0760,63,D#4,113,113,0
44,59.4685,59.5428,0.0743,50,D3,104,104,0
45,59.4685,59.5428,0.0743,62,D4,104,104,0
46,59.5716,59.7858,0.2142,49,C#3,126,126,0
47,59.5716,59.7858,0.2142,61,C#4,126,126,0
48,59.8207,59.9213,0.1005,47,B2,116,116,0
49,59.8207,59.9213,0.1005,59,B3,116,116,0
50,60.4195,61.0725,0.6530,47,B2,108,108,0
51,61.0463,61.6695,0.6233,48,C3,98,98,0
52,61.6783,62.6922,1.0140,47,B2,127,127,0
53,61.6783,62.6922,1.0140,59,B3,127,127,0
54,62.8033,62.9283,0.1250,55,G3,112,112,0
55,62.9370,63.2010,0.2640,54,F#3,127,127,0
56,63.2255,63.3435,0.1180,52,E3,108,108,0
57,65.6660,65.7473,0.0813,47,B2,124,124,0
58,65.6660,65.7473,0.0813,59,B3,124,124,0
59,65.8741,65.9615,0.0874,52,E3,127,127,0
60,65.8741,65.9615,0.0874,64,E4,127,127,0
61,65.9790,66.0550,0.0760,51,D#3,113,113,0
62,65.9790,66.0550,0.0760,63,D#4,113,113,0
63,66.1818,66.2561,0.0743,50,D3,104,104,0
64,66.1818,66.2561,0.0743,62,D4,104,104,0
65,66.2849,66.4991,0.2142,49,C#3,126,126,0
66,66.2849,66.4991,0.2142,61,C#4,126,126,0
67,66.5340,66.6345,0.1005,47,B2,116,116,0
68,66.5340,66.6345,0.1005,59,B3,116,116,0
69,67.1328,67.7858,0.6530,47,B2,108,108,0
70,67.7595,68.3828,0.6233,48,C3,98,98,0
71,68.3915,69.4055,1.0140,47,B2,127,127,0
72,68.3915,69.4055,1.0140,59,B3,127,127,0
73,69.5165,69.6415,0.1250,55,G3,112,112,0
74,69.6503,69.9143,0.2640,54,F#3,127,127,0
75,69.9387,70.0567,0.1180,52,E3,108,108,0
76,72.3793,72.4606,0.0813,47,B2,124,124,0
77,72.3793,72.4606,0.0813,59,B3,124,124,0
78,72.5873,72.6748,0.0874,52,E3,127,127,0
79,72.5873,72.6748,0.0874,64,E4,127,127,0
80,72.6922,72.7683,0.0760,51,D#3,113,113,0
81,72.6922,72.7683,0.0760,63,D#4,113,113,0
82,72.8950,72.9693,0.0743,50,D3,104,104,0
83,72.8950,72.9693,0.0743,62,D4,104,104,0
84,72.9982,73.2123,0.2142,49,C#3,126,126,0
85,72.9982,73.2123,0.2142,61,C#4,126,126,0
86,73.2473,73.3478,0.1005,47,B2,116,116,0
87,73.2473,73.3478,0.1005,59,B3,116,116,0
88,73.8461,74.1057,0.2596,64,E4,127,127,0
89,74.1188,74.2700,0.1512,64,E4,114,114,0
90,74.5410,74.6826,0.1416,64,E4,101,101,0
91,74.6852,75.0567,0.3715,66,F#4,126,126,0
92,75.1022,75.3251,0.2229,66,F#4,116,116,0
93,75.5244,75.7665,0.2421,67,G4,125,125,0
94,75.8059,75.9877,0.1818,67,G4,119,119,0
95,76.2342,76.3592,0.1250,67,G4,104,104,0
96,76.3609,76.7630,0.4021,66,F#4,127,127,0
97,76.7788,76.9859,0.2072,66,F#4,127,127,0
98,77.2045,77.4781,0.2736,64,E4,127,127,0
99,77.5104,77.6809,0.1705,64,E4,118,118,0
100,77.9038,78.0174,0.1136,64,E4,105,105,0
101,78.0375,78.3277,0.2902,66,F#4,126,126,0
102,78.3303,78.4501,0.1198,64,E4,101,101,0
103,78.4527,78.6730,0.2203,66,F#4,122,122,0
104,78.9090,79.1712,0.2622,67,G4,127,127,0
105,79.1870,79.3636,0.1766,67,G4,119,119,0
106,79.6039,79.7482,0.1442,67,G4,107,107,0
107,79.7508,80.0104,0.2596,66,F#4,127,127,0
108,80.0130,80.1328,0.1198,64,E4,104,104,0
109,80.1354,80.3321,0.1967,66,F#4,127,127,0
110,80.5917,80.8321,0.2404,71,B4,127,127,0
111,80.8408,80.9527,0.1119,71,B4,120,120,0
112,81.2587,81.7805,0.5219,47,B2,127,127,0
113,81.8574,82.0934,0.2360,71,B4,127,127,0
114,82.0996,82.2176,0.1180,71,B4,116,116,0
115,82.5174,83.0393,0.5219,47,B2,127,127,0
116,83.0768,83.1599,0.0830,71,B4,127,127,0
117,83.1791,83.2648,0.0857,71,B4,110,110,0
118,83.3653,83.4457,0.0804,71,B4,103,103,0
119,83.4894,83.6756,0.1862,71,B4,127,127,0
120,83.7167,83.8347,0.1180,71,B4,122,122,0
121,104.4623,104.7481,0.2858,64,E4,127,127,0
122,104.7569,104.8924,0.1355,67,G4,112,112,0
123,105.1791,106.5488,1.3698,74,D5,126,126,0

# Control Changes for Instrument 17
Time (s),Control Number,Control Name,Value
0.7168,7,Volume,90
0.7168,10,Pan,20
0.7168,11,Control 11,100
0.7212,91,Reverb,127
0.7212,93,Chorus,0
0.9528,101,Control 101,0
0.9545,100,Control 100,0
0.9572,6,Control 6,2
0.9589,100,Control 100,127
0.9589,101,Control 101,127
46.9423,1,Modulation,0
48.3173,11,Control 11,75
48.3653,11,Control 11,86
48.4265,11,Control 11,89
48.4764,11,Control 11,95
48.6250,11,Control 11,104
48.6643,11,Control 11,110
48.7255,11,Control 11,112
48.7779,11,Control 11,114
48.8216,11,Control 11,116
48.8566,11,Control 11,119
48.9222,11,Control 11,121
48.9746,11,Control 11,123
49.0384,11,Control 11,125
49.0708,11,Control 11,127
55.0305,11,Control 11,75
55.0786,11,Control 11,86
55.1398,11,Control 11,89
55.1896,11,Control 11,95
55.3382,11,Control 11,104
55.3776,11,Control 11,110
55.4388,11,Control 11,112
55.4912,11,Control 11,114
55.5349,11,Control 11,116
55.5699,11,Control 11,119
55.6354,11,Control 11,121
55.6879,11,Control 11,123
55.7517,11,Control 11,125
55.7840,11,Control 11,127
61.7438,11,Control 11,75
61.7919,11,Control 11,86
61.8531,11,Control 11,89
61.9029,11,Control 11,95
62.0515,11,Control 11,104
62.0908,11,Control 11,110
62.1520,11,Control 11,112
62.2045,11,Control 11,114
62.2482,11,Control 11,116
62.2832,11,Control 11,119
62.3487,11,Control 11,121
62.4012,11,Control 11,123
62.4650,11,Control 11,125
62.4973,11,Control 11,127
68.4571,11,Control 11,75
68.5052,11,Control 11,86
68.5664,11,Control 11,89
68.6162,11,Control 11,95
68.7648,11,Control 11,104
68.8041,11,Control 11,110
68.8653,11,Control 11,112
68.9178,11,Control 11,114
68.9615,11,Control 11,116
68.9964,11,Control 11,119
69.0620,11,Control 11,121
69.1144,11,Control 11,123
69.1783,11,Control 11,125
69.2106,11,Control 11,127
104.4597,11,Control 11,127

# Instrument 18: Sequence*Demixed 14
Bank,Program,Program Name,Is Drum
0,56,Trumpet,False
Note #,Start (s),End (s),Duration (s),Pitch,Note Name,Velocity,Original Velocity,Note-off Velocity
1,3.3566,3.6163,0.2596,70,A#4,125,125,0
2,3.3566,3.6163,0.2596,82,A#5,124,124,0
3,3.6381,3.7718,0.1337,71,B4,121,121,0
4,3.6381,3.7718,0.1337,83,B5,124,124,0
5,4.6084,4.8663,0.2579,70,A#4,127,127,0
6,4.6084,4.8663,0.2579,82,A#5,127,127,0
7,4.8925,5.0524,0.1600,71,B4,125,125,0
8,4.8925,5.0524,0.1600,83,B5,123,123,0
9,5.8697,5.9615,0.0918,70,A#4,127,127,0
10,5.8697,5.9615,0.0918,82,A#5,126,126,0
11,5.9720,6.0463,0.0743,71,B4,121,121,0
12,5.9720,6.0463,0.0743,83,B5,119,119,0
13,6.2019,6.2343,0.0323,71,B4,122,122,0
14,6.2019,6.2343,0.0323,83,B5,124,124,0
15,6.2937,6.4834,0.1897,71,B4,127,127,0
16,6.2937,6.4834,0.1897,83,B5,124,124,0
17,6.5096,6.6040,0.0944,71,B4,126,126,0
18,6.5096,6.6040,0.0944,83,B5,124,124,0
19,60.3802,60.6643,0.2841,62,D4,126,126,0
20,60.3933,60.6730,0.2797,74,D5,125,125,0
21,60.6905,60.8566,0.1661,67,G4,119,119,0
22,60.6966,60.8540,0.1573,79,G5,125,125,0
23,61.0594,61.8137,0.7544,74,D5,126,126,0
24,61.0681,61.8312,0.7631,86,D6,124,124,0
25,61.9422,62.0471,0.1049,67,G4,122,122,0
26,61.9492,62.0629,0.1136,79,G5,123,123,0
27,62.0821,63.3103,1.2281,69,A4,127,127,0
28,62.0865,63.3059,1.2194,81,A5,116,116,0
29,63.6293,64.6765,1.0472,67,G4,126,126,0
30,63.6337,64.7001,1.0664,79,G5,127,127,0
31,64.8793,64.9755,0.0962,59,B3,125,125,0
32,64.8863,65.0104,0.1241,71,B4,124,124,0
33,65.0305,66.2080,1.1774,64,E4,126,126,0
34,65.0323,66.2298,1.1976,76,E5,125,125,0
35,67.1022,67.3688,0.2666,62,D4,124,124,0
36,67.1066,67.3907,0.2841,74,D5,122,122,0
37,67.4012,67.5524,0.1512,67,G4,121,121,0
38,67.4099,67.5760,0.1661,79,G5,125,125,0
39,67.7727,68.5506,0.7780,72,C5,126,126,0
40,67.7814,68.5725,0.7911,84,C6,122,122,0
41,68.6538,68.7561,0.1023,67,G4,125,125,0
42,68.6625,68.7762,0.1136,79,G5,126,126,0
43,68.7893,70.0017,1.2124,69,A4,119,119,0
44,68.7998,70.0279,1.2281,81,A5,125,125,0
45,70.3408,71.2936,0.9528,67,G4,122,122,0
46,70.3470,71.3085,0.9615,79,G5,127,127,0
47,71.5908,71.7001,0.1093,57,A3,123,123,0
48,71.5970,71.7132,0.1163,69,A4,123,123,0
49,71.7412,71.9929,0.2517,63,D#4,125,125,0
50,71.7482,72.0148,0.2666,75,D#5,127,127,0
51,72.0296,73.4134,1.3837,64,E4,119,119,0
52,72.0384,73.4484,1.4100,76,E5,126,126,0
53,73.8417,74.1057,0.2640,75,D#5,127,127,0
54,74.1275,74.2394,0.1119,76,E5,125,125,0
55,74.5410,74.6372,0.0962,76,E5,116,116,0
56,74.6809,75.0786,0.3977,78,F#5,127,127,0
57,75.1022,75.2464,0.1442,78,F#5,121,121,0
58,75.5200,75.7866,0.2666,78,F#5,127,127,0
59,75.8059,75.9414,0.1355,79,G5,114,114,0
60,76.2237,76.3199,0.0962,79,G5,92,92,0
61,76.3592,76.7438,0.3846,78,F#5,127,127,0
62,76.7761,76.9317,0.1556,78,F#5,126,126,0
63,77.1940,77.4518,0.2579,75,D#5,121,121,0
64,77.4868,77.6310,0.1442,76,E5,123,123,0
65,77.8994,77.9999,0.1005,76,E5,103,103,0
66,78.0331,78.4352,0.4021,78,F#5,127,127,0
67,78.4615,78.6031,0.1416,78,F#5,123,123,0
68,78.8767,79.1363,0.2596,78,F#5,127,127,0
69,79.1581,79.2893,0.1311,79,G5,125,125,0
70,79.5847,79.6940,0.1093,79,G5,107,107,0
71,79.7132,80.1153,0.4021,78,F#5,120,120,0
72,80.1372,80.3059,0.1687,78,F#5,126,126,0
73,80.5594,80.8190,0.2596,70,A#4,125,125,0
74,80.5594,80.8190,0.2596,82,A#5,124,124,0
75,80.8408,80.9746,0.1337,71,B4,121,121,0
76,80.8408,80.9746,0.1337,83,B5,124,124,0
77,81.8111,82.0690,0.2579,70,A#4,127,127,0
78,81.8111,82.0690,0.2579,82,A#5,127,127,0
79,82.0952,82.2552,0.1600,71,B4,125,125,0
80,82.0952,82.2552,0.1600,83,B5,123,123,0
81,83.0725,83.1643,0.0918,70,A#4,127,127,0
82,83.0725,83.1643,0.0918,82,A#5,126,126,0
83,83.1747,83.2490,0.0743,71,B4,121,121,0
84,83.1747,83.2490,0.0743,83,B5,119,119,0
85,83.4046,83.4370,0.0323,71,B4,122,122,0
86,83.4046,83.4370,0.0323,83,B5,124,124,0
87,83.4964,83.6861,0.1897,71,B4,127,127,0
88,83.4964,83.6861,0.1897,83,B5,124,124,0
89,83.7123,83.8067,0.0944,71,B4,126,126,0
90,83.7123,83.8067,0.0944,83,B5,124,124,0
91,103.2053,103.4894,0.2841,57,A3,125,125,0
92,103.2053,103.4894,0.2841,69,A4,124,124,0
93,103.5095,103.6756,0.1661,62,D4,125,125,0
94,103.5095,103.6756,0.1661,74,D5,122,122,0
95,103.8871,106.6127,2.7255,69,A4,127,127,0
96,103.8871,106.6127,2.7255,81,A5,126,126,0

# Control Changes for Instrument 18
Time (s),Control Number,Control Name,Value
0.7212,7,Volume,115
0.7212,10,Pan,75
0.7212,11,Control 11,127
0.7255,91,Reverb,127
0.7255,93,Chorus,0
0.9441,101,Control 101,0
0.9458,100,Control 100,0
0.9484,6,Control 6,12
0.9502,100,Control 100,127
0.9502,101,Control 101,127
104.4422,1,Modulation,23
104.4754,1,Modulation,38
104.5078,1,Modulation,48
104.5410,1,Modulation,53
104.5803,1,Modulation,56
104.6127,1,Modulation,58
104.6459,1,Modulation,61
104.6852,1,Modulation,64
104.7245,1,Modulation,68
104.7569,1,Modulation,71
104.7901,1,Modulation,72
104.8224,1,Modulation,73
104.8863,1,Modulation,76
104.9343,1,Modulation,79
104.9912,1,Modulation,81
105.0305,1,Modulation,84
105.0786,1,Modulation,86
105.1284,1,Modulation,88
105.1677,1,Modulation,90
105.2009,1,Modulation,92
105.2403,1,Modulation,95
105.2726,1,Modulation,98
105.3120,1,Modulation,100
105.4981,1,Modulation,101
105.5375,1,Modulation,102
105.5943,1,Modulation,106
105.6424,1,Modulation,109
105.6747,1,Modulation,111
105.7141,1,Modulation,114
105.7648,1,Modulation,116
105.8190,1,Modulation,118
105.8609,1,Modulation,119
105.9002,1,Modulation,120
106.1188,1,Modulation,122
106.1581,1,Modulation,124
106.1905,1,Modulation,125
106.2630,1,Modulation,124
106.3023,1,Modulation,122
106.3347,1,Modulation,117
106.3740,1,Modulation,102
106.4072,1,Modulation,84
106.4396,1,Modulation,63
106.4789,1,Modulation,25
106.5121,1,Modulation,0

# Instrument 19: Sequence*Demixed 15
Bank,Program,Program Name,Is Drum
0,61,Brass Section,False
Note #,Start (s),End (s),Duration (s),Pitch,Note Name,Velocity,Original Velocity,Note-off Velocity
1,3.3566,3.6163,0.2596,71,B4,127,127,0
2,3.6381,3.7718,0.1337,71,B4,120,120,0
3,4.0533,4.5691,0.5157,59,B3,117,117,0
4,4.6154,4.8750,0.2596,71,B4,127,127,0
5,4.8968,5.0306,0.1337,71,B4,122,122,0
